"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1400000US25017357800","Census Tract 3578, Middlesex County, Massachusetts","3916","255","1106","224","1073","223","970","234","8","13","0","12","95","55","0","12","0","12","23","24","13","20","0","12","0","12","0","12","0","12","10","16","10","17","451","114","381","106","249","95","32","31","0","12","100","67","0","12","0","12","60","53","0","12","0","12","0","12","0","12","0","12","60","53","10","16","1674","139","1466","177","1279","174","75","46","0","12","94","72","18","28","0","12","187","123","33","30","0","12","0","12","1","2","0","12","6","11","147","121","21","24","685","80","197","75","37","27","0","12","160","73","0","12","0","12","488","78","0","12","239","79","136","66","38","32","0","12","0","12","75","47","0","12",
"1400000US25017358100","Census Tract 3581, Middlesex County, Massachusetts","5306","255","1501","149","1461","144","1321","175","75","62","0","17","65","84","0","17","0","17","40","31","0","17","0","17","0","17","0","17","0","17","40","31","0","17","456","128","445","119","359","104","30","27","0","17","56","34","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","11","17","2283","193","2201","203","2030","214","125","75","1","2","35","32","10","15","0","17","72","47","38","37","0","17","0","17","19","22","0","17","0","17","15","21","10","16","1066","170","199","81","60","44","0","17","139","70","0","17","0","17","867","165","0","17","420","109","257","91","23","25","0","17","0","17","167","97","0","17",
"1400000US25017358300","Census Tract 3583, Middlesex County, Massachusetts","5766","290","1586","167","1496","175","1258","198","146","114","0","17","52","68","40","60","0","17","70","71","39","59","0","17","0","17","0","17","0","17","31","38","20","28","394","164","372","159","288","149","17","27","0","17","47","45","20","29","0","17","22","26","11","18","0","17","0","17","0","17","0","17","11","18","0","17","2549","220","2368","233","2076","252","169","95","13","22","110","83","0","17","0","17","177","100","93","74","0","17","24","33","29","28","0","17","0","17","31","46","4","13","1237","150","351","141","27","31","66","81","258","116","0","17","0","17","833","156","0","17","341","144","188","104","35","39","0","17","16","27","253","118","53","82",
"1400000US25017358400","Census Tract 3584, Middlesex County, Massachusetts","5091","245","1423","165","1377","167","1216","180","114","61","0","17","47","48","0","17","0","17","46","53","15","22","0","17","0","17","0","17","0","17","31","47","0","17","361","102","349","101","272","98","60","46","0","17","17","21","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","12","19","2224","129","2031","144","1732","177","227","73","0","17","72","55","0","17","0","17","163","73","74","48","0","17","0","17","8","13","0","17","0","17","81","52","30","30","1083","94","248","95","61","40","22","34","165","75","0","17","0","17","824","103","8","13","411","94","146","67","106","72","0","17","5","8","148","59","11","18",
"1400000US25017358500","Census Tract 3585, Middlesex County, Massachusetts","5415","246","1559","145","1522","153","1309","190","118","67","40","49","28","25","27","41","0","17","35","28","12","18","0","17","0","17","0","17","0","17","23","21","2","4","432","141","420","139","325","126","51","40","0","17","44","30","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","12","17","2455","152","2313","160","1844","203","320","115","0","17","93","54","56","83","0","17","142","73","99","66","8","14","0","17","17","21","0","17","0","17","18","20","0","17","969","108","382","92","150","66","0","17","232","84","0","17","0","17","576","108","0","17","289","93","203","81","21","21","0","17","0","17","63","41","11","17",
"1400000US25017358600","Census Tract 3586, Middlesex County, Massachusetts","5931","271","1623","123","1519","152","1400","167","67","65","0","17","52","47","0","17","0","17","87","98","70","94","0","17","0","17","0","17","0","17","17","28","17","27","604","175","588","172","451","152","38","34","0","17","99","69","0","17","0","17","16","25","0","17","0","17","2","6","0","17","0","17","14","24","0","17","2736","204","2544","216","2302","236","141","107","19","31","82","76","0","17","0","17","161","99","98","94","0","17","16","27","32","30","0","17","0","17","15","24","31","33","968","128","250","88","101","64","0","17","149","84","0","17","0","17","700","126","0","17","293","110","152","79","49","47","0","17","24","33","182","89","18","30",
"1400000US25017358700","Census Tract 3587, Middlesex County, Massachusetts","5498","221","1663","133","1561","147","1411","156","77","52","0","17","73","53","0","17","0","17","102","59","10","16","0","17","0","17","0","17","0","17","92","55","0","17","477","130","452","128","359","120","49","40","0","17","44","40","0","17","0","17","25","27","0","17","0","17","0","17","0","17","0","17","25","27","0","17","2379","112","2183","138","2007","154","113","63","0","17","63","47","0","17","0","17","185","80","76","53","5","10","0","17","5","6","0","17","0","17","99","55","11","17","979","93","338","101","75","45","0","17","263","92","0","17","0","17","612","114","0","17","276","78","159","70","31","28","0","17","0","17","146","63","29","24",
"1400000US25017359100","Census Tract 3591, Middlesex County, Massachusetts","6280","258","1652","217","1459","201","1156","201","93","74","0","17","195","118","0","17","15","24","161","172","95","127","0","17","0","17","0","17","0","17","66","104","32","50","940","221","844","233","643","215","64","65","0","17","137","101","0","17","0","17","66","44","15","23","0","17","0","17","0","17","0","17","51","47","30","45","2569","194","2353","239","2045","220","178","141","0","17","130","108","0","17","0","17","216","115","89","78","0","17","0","17","34","38","0","17","0","17","93","59","0","17","1119","190","328","128","19","18","0","17","309","124","0","17","0","17","791","159","0","17","237","113","248","96","44","52","0","17","0","17","262","110","0","17",
"1400000US25017359300","Census Tract 3593, Middlesex County, Massachusetts","7498","248","2219","219","2081","245","1832","235","152","104","0","17","80","71","17","29","0","17","138","129","1","4","0","17","0","17","0","17","0","17","137","129","0","17","881","186","734","158","599","167","86","66","2","4","47","42","0","17","0","17","113","78","59","64","0","17","0","17","0","17","0","17","54","46","34","40","3228","171","3011","234","2677","230","215","106","0","17","107","65","12","20","0","17","217","135","47","56","0","17","0","17","54","61","13","22","0","17","103","87","0","17","1170","118","207","121","33","39","57","89","117","68","0","17","0","17","963","135","0","17","354","130","278","149","20","26","0","17","0","17","311","109","0","17",
"1400000US25017360100","Census Tract 3601, Middlesex County, Massachusetts","1542","127","891","80","747","132","107","128","0","12","0","12","0","12","640","135","0","12","144","113","0","12","0","12","0","12","134","113","0","12","10","13","0","12","267","64","267","64","9","14","0","12","0","12","5","8","253","65","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","380","73","275","74","105","70","0","12","10","14","0","12","160","51","0","12","105","52","0","12","0","12","0","12","0","12","37","21","0","12","68","41","0","12","4","7","0","12","0","12","0","12","0","12","0","12","0","12","4","7","0","12","0","12","0","12","0","12","0","12","0","12","4","7","0","12",
"1400000US25017360200","Census Tract 3602, Middlesex County, Massachusetts","4857","138","1038","111","951","137","755","126","60","58","0","12","136","144","0","12","0","12","53","54","53","54","0","12","0","12","0","12","0","12","0","12","34","41","361","131","357","129","283","124","26","34","0","12","48","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","12","2108","166","2021","176","1711","191","279","130","0","12","31","33","0","12","0","12","74","66","36","38","0","12","0","12","38","58","0","12","0","12","0","12","13","19","1350","166","389","134","83","63","15","25","291","128","0","12","0","12","949","179","0","12","364","113","388","154","23","28","0","12","0","12","174","89","12","20",
"1400000US25017361100","Census Tract 3611, Middlesex County, Massachusetts","5491","329","1430","157","1283","163","1090","175","125","92","0","17","55","42","0","17","13","19","69","66","52","60","0","17","0","17","0","17","0","17","17","25","78","71","458","156","379","139","178","104","146","83","0","17","55","70","0","17","0","17","40","44","19","28","0","17","0","17","0","17","0","17","21","34","39","43","2189","206","2050","214","1694","221","315","130","0","17","41","37","0","17","0","17","45","41","44","41","0","17","0","17","0","17","0","17","0","17","1","2","94","76","1414","191","590","172","114","86","0","17","476","167","0","17","0","17","824","188","0","17","330","131","227","107","30","35","0","17","16","26","221","124","0","17",
"1400000US25017361200","Census Tract 3612, Middlesex County, Massachusetts","6126","257","1692","183","1671","190","1534","199","70","51","0","17","67","55","0","17","0","17","21","24","12","19","0","17","0","17","0","17","0","17","9","15","0","17","801","161","783","159","533","147","168","82","0","17","73","78","9","15","0","17","18","19","18","19","0","17","0","17","0","17","0","17","0","17","0","17","2432","197","2353","199","2127","211","154","68","7","12","65","53","0","17","0","17","68","45","40","36","0","17","0","17","20","19","0","17","0","17","8","12","11","19","1201","155","424","137","80","53","0","17","344","128","0","17","0","17","777","166","0","17","234","101","211","102","8","14","0","17","10","15","314","125","0","17",
"1400000US25017361300","Census Tract 3613, Middlesex County, Massachusetts","5939","285","1761","187","1576","206","1305","234","192","126","0","17","79","91","0","17","0","17","184","134","94","82","0","17","0","17","13","20","0","17","77","89","1","4","285","121","275","118","210","94","63","69","0","17","2","8","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","10","19","2776","215","2558","228","2128","223","333","132","0","17","90","78","7","14","0","17","171","111","89","88","0","17","0","17","0","17","0","17","0","17","82","64","47","34","1117","160","203","89","63","49","0","17","140","73","0","17","0","17","914","157","0","17","382","155","170","116","59","62","0","17","20","33","283","143","0","17",
"1400000US25017362100","Census Tract 3621, Middlesex County, Massachusetts","5224","18","1265","104","1204","115","1122","117","54","51","0","17","16","22","12","18","0","17","52","49","24","38","0","17","0","17","0","17","0","17","28","32","9","13","525","124","483","120","318","99","86","56","0","17","79","67","0","17","0","17","30","30","0","17","0","17","0","17","0","17","0","17","30","30","12","19","2420","144","2311","145","1981","146","251","105","0","17","25","26","23","35","31","43","109","62","46","45","0","17","0","17","0","17","0","17","0","17","63","46","0","17","1014","118","422","107","107","56","10","16","305","95","0","17","0","17","579","102","0","17","204","79","231","88","0","17","0","17","7","14","137","58","13","20",
"1400000US25017363102","Census Tract 3631.02, Middlesex County, Massachusetts","6548","299","1536","202","1510","203","1290","191","110","106","0","17","110","91","0","17","0","17","26","38","8","23","0","17","0","17","0","17","0","17","18","29","0","17","1181","340","1109","339","889","314","163","118","0","17","57","54","0","17","0","17","72","63","28","43","0","17","18","28","0","17","0","17","26","40","0","17","3019","247","2701","268","2428","266","131","98","21","33","121","76","0","17","0","17","299","141","57","64","17","26","0","17","204","121","0","17","0","17","21","35","19","32","812","218","193","95","29","35","0","17","164","89","0","17","0","17","597","176","15","23","179","99","150","105","37","45","0","17","0","17","216","101","22","35",
"1400000US25017363103","Census Tract 3631.03, Middlesex County, Massachusetts","3653","198","1064","112","1041","112","917","114","106","64","0","12","18","27","0","12","0","12","23","19","10","14","0","12","0","12","0","12","0","12","13","14","0","12","348","108","329","103","246","85","0","12","0","12","83","54","0","12","0","12","19","27","0","12","0","12","0","12","0","12","0","12","19","27","0","12","1704","103","1634","106","1464","119","81","50","45","49","44","33","0","12","0","12","54","39","18","23","0","12","0","12","0","12","0","12","0","12","36","31","16","20","537","64","125","60","33","26","14","22","78","54","0","12","0","12","399","71","0","12","174","63","125","50","27","30","0","12","9","14","64","44","13","21",
"1400000US25017363104","Census Tract 3631.04, Middlesex County, Massachusetts","6235","258","1641","137","1592","142","1559","144","0","17","0","17","33","38","0","17","0","17","49","58","0","17","0","17","0","17","0","17","0","17","49","58","0","17","616","174","566","172","466","163","69","51","0","17","31","35","0","17","0","17","50","50","28","33","0","17","0","17","0","17","0","17","22","37","0","17","2920","247","2778","251","2632","248","117","81","25","36","4","9","0","17","0","17","113","80","38","44","0","17","0","17","0","17","0","17","0","17","75","70","29","35","1058","124","456","196","40","42","44","70","372","168","0","17","0","17","602","174","0","17","271","135","157","96","58","50","0","17","0","17","116","89","0","17",
